,category,name,location,tag,like,pick,review,rating
217,관광지,섶섬(서귀포해양도립공원),서귀포시내,"['섬 ', '경관/포토 ', '휴식/힐링']",2,3,10,4
218,관광지,제주올레 15-A코스,애월,"['커플 ', '혼자 ', '친구 ', '맑음 ', '경관/포토 ', '올레 ', '봄 ', '가을']",3,39,10,4
219,관광지,제주올레 6코스,서귀포시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '맑음 ', '경관/포토 ', '휴식/힐링 ', '체험관광 ', '올레 ', '사계절']",3,57,10,5
220,관광지,최남단 체험 감귤농장(가뫼물 농촌생태공원),남원,"['체험관광 ', '아이 ', '겨울 ', '감귤']",5,158,10,5
221,관광지,한라생태숲,제주시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '휴식/힐링']",2,52,10,5
222,관광지,건강과성박물관,안덕,"['실내 ', '미술/박물관 ', '커플 ', '비.눈 ', '사계절']",5,84,9,4
223,관광지,공천포,남원,"['해변 ', '문화유적지 ', '친구 ', '여름']",0,17,9,4
224,관광지,돈내코유원지,서귀포시내,"['계곡 ', '액티비티 ', '아이 ', '맑음 ', '여름']",0,43,9,4
225,관광지,렛츠런파크,애월,"['승마 ', '액티비티 ', '아이 ', '맑음']",3,82,9,5
226,관광지,문섬(서귀포해양도립공원),서귀포시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '경관/포토 ', '해변']",1,13,9,5
227,관광지,산방산탄산온천,안덕,"['실내 ', '휴식/힐링 ', '부모 ', '아이 ', '흐림 ', '겨울']",24,610,9,5
228,관광지,세화해안도로,구좌,"['해변 ', '드라이브 ', '커플 ', '맑음 ', '여름']",1,69,9,4
229,관광지,소정방폭포,서귀포시내,"['부모 ', '커플 ', '친구 ', '아이 ', '맑음 ', '경관/포토 ', '폭포']",1,90,9,4
230,관광지,신비의도로,제주시내,"['아이 ', '맑음']",14,273,9,5
231,관광지,위미항,남원,"['해변 ', '여자 ', '남자 ', '맑음']",0,15,9,5
232,관광지,제주별빛누리공원[제한적운영중],제주시내,"['밤 ', '테마공원 ', '아이 ', '겨울']",4,174,9,4
233,관광지,제주센트럴파크,조천,"['테마공원 ', '아이 ', '봄']",0,178,9,4
234,관광지,제주올레 14코스,한림,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '봄']",2,27,9,3
235,관광지,제주올레 5코스,남원,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '맑음 ', '여름']",0,28,9,4
236,관광지,조천함덕해안도로,조천,"['일몰 ', '드라이브 ', '맑음']",7,119,9,5
237,관광지,큰노꼬메오름,애월,"['일몰 ', '오름 ', '걷기/등산 ', '봄']",0,7,9,5
238,관광지,금능석물원,한림,['테마공원'],2,26,8,4
239,관광지,낙천리아홉굿의자마을,한경,"['휴식/힐링 ', '아이 ', '맑음 ', '가을']",0,25,8,5
240,관광지,도두항,제주시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '휴식/힐링']",0,4,8,5
241,관광지,신창풍차해안도로,한경,"['커플 ', '경관/포토 ', '해안도로 ', '커플스냅']",6,151,8,5
242,관광지,오조포구,성산,"['포구 ', '일출 ', '해변 ', '문화유적지']",1,34,8,5
243,관광지,자구리공원,서귀포시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '밤']",1,26,8,5
244,관광지,전농로 서사라문화거리,제주시내,"['꽃 ', '걷기/등산 ', '맑음 ', '봄']",0,75,8,5
245,관광지,제주도립김창열미술관,한경,"['미술/박물관 ', '저지예술인마을 ', '저지리 ', '예술']",0,20,8,4
246,관광지,제주올레 1코스,성산,"['올레 ', '걷기/등산 ', '친구']",6,41,8,5
247,관광지,톨칸이,우도,"['커플 ', '친구 ', '혼자 ', '경관/포토 ', '해변']",1,27,8,5
248,관광지,한림항,한림,['맑음'],2,9,8,5
249,관광지,고내리포구,애월,"['부모 ', '커플 ', '혼자 ', '친구 ', '해변 ', '올레']",0,6,7,5
250,관광지,국립제주박물관,제주시내,"['실내 ', ' 미술/박물관 ', ' 친구 ', ' 비.눈 ', ' 겨울']",8,84,7,5
251,관광지,그랑블루 요트투어,서귀포시내,"['액티비티 ', '커플 ', '여름']",2,49,7,5
252,관광지,김녕금속공예벽화마을,구좌,"['예술 ', '경관/포토 ', '문화유적지 ', '커플 ', '흐림 ', '가을']",7,86,7,4
253,관광지,사라봉,제주시내,"['일몰 ', '일출 ', '오름 ', '걷기/등산 ', '친구 ', '겨울']",0,18,7,4
254,관광지,서귀포유람선,서귀포시내,"['액티비티 ', '부모 ', '아이 ', '커플 ', '친구 ', '맑음']",1,50,7,4
255,관광지,서귀포천문과학문화관,서귀포시내,"['밤 ', '실내 ', '미술/박물관 ', '겨울']",2,70,7,4
256,관광지,신창리포구,region1>,"['포구 ', '해변 ', '문화유적지 ', '커플']",1,1,7,5
257,관광지,영주산,표선,"['일출 ', '오름 ', '걷기/등산']",2,15,7,5
258,관광지,저지 예술인 마을,한경,"['예술 ', '체험관광 ', '커플 ', '흐림 ', '가을']",3,29,7,5
259,관광지,제주올레 17코스,제주시내,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '봄 ', '가을']",6,39,7,4
260,관광지,조랑말체험공원,표선,"['승마 ', '액티비티 ', '아이 ', '가을']",1,88,7,5
261,관광지,테디베어사파리 테지움,애월,"['실내 ', '테마공원 ', '아이 ', '비.눈 ', '사계절 ', '우수관광사업체']",11,111,7,5
262,관광지,화순금모래해수욕장,안덕,"['해수욕장 ', '액티비티 ', '커플 ', '아이 ', '맑음 ', '여름']",0,30,7,5
263,관광지,곶자왈,대정,"['숲길 ', '걷기/등산 ', '친구 ', '흐림 ', '봄 ', '가을']",13,257,6,5
264,관광지,그리스신화박물관 / 트릭아이미술관,한림,"['실내 ', '테마공원 ', '아이 ', '비.눈 ', '겨울']",5,142,6,5
265,관광지,누웨마루거리(구 바오젠),제주시내,"['커플 ', '친구 ', '부모 ', '혼자 ', '아이 ', '사계절']",5,81,6,5
266,관광지,대장금촬영지(제주민속촌),표선,"['커플 ', '친구 ', '부모 ', '경관/포토 ', '테마공원 ', '미술/박물관']",4,49,6,5
267,관광지,두맹이골목,제주시내,"['두멩이골목 ', '걷기/등산 ', '경관/포토 ', '흐림 ', '봄']",2,85,6,4
268,관광지,사라봉공원,제주시내,"['커플 ', '친구 ', '일몰 ', '걷기']",1,15,6,5
269,관광지,성산오조리해안,성산,"['해변 ', '경관/포토 ', '커플 ', '맑음 ', '겨울']",0,22,6,5
270,관광지,안돌오름,구좌,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '오름']",3,30,6,5
271,관광지,영실기암,서귀포시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '비.눈 ', '맑음 ', '경관/포토 ', '휴식/힐링 ', '테마공원 ', '액티비티']",2,44,6,5
272,관광지,익스트림제주카약올레,애월,"['액티비티 ', '커플 ', '맑음']",7,112,6,4
273,관광지,제주국제컨벤션센터 icc,중문,"['실내 ', '친구 ', '비.눈 ', '사계절']",1,15,6,5
274,관광지,제주올레 9코스,안덕,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '맑음 ', '봄 ', '가을']",2,20,6,5
275,관광지,종달리해변,구좌,"['해변 ', '경관/포토 ', '친구 ', '커플 ', '맑음 ', '여름']",1,48,6,5
276,관광지,천아숲길 천아계곡,애월,"['숲길 ', '걷기/등산 ', '아이 ', '흐림 ', '봄 ', ' 단풍 ', ' 가을']",2,32,6,5
277,관광지,천왕사,제주시내,"['휴식/힐링 ', '가을']",2,31,6,5
278,관광지,청수곶자왈,한경,"['커플 ', '친구 ', '맑음 ', '여름 ', '밤 ', '숲길 ', '걷기']",5,76,6,4
279,관광지,초콜릿박물관,대정,"['실내 ', '미술/박물관 ', '아이 ', '비.눈 ', '겨울']",5,177,6,5
280,관광지,해맞이해안로,구좌,"['일출 ', '해변 ', '드라이브 ', '커플 ', '맑음']",4,57,6,4
281,관광지,김녕해안도로,구좌,"['드라이브 ', '커플 ', '맑음 ', '여름']",3,80,5,5
282,관광지,도순다원,서귀포시내,"['경관/포토 ', '맑음 ', '봄']",4,151,5,5
283,관광지,민오름(구좌읍),구좌,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '오름']",1,7,5,5
284,관광지,백조일손지묘(백조일손지지),안덕,['문화유적지'],1,3,5,5
285,관광지,번개과학체험관,서귀포시내,"['실내 ', '테마공원 ', '아이 ', '비.눈 ', '사계절']",6,72,5,5
286,관광지,별도봉,제주시내,"['오름 ', '걷기/등산 ', '봄']",2,12,5,4
287,관광지,별방진,구좌,"['문화유적지 ', '맑음']",1,21,5,4
288,관광지,비체올린,한경,"['야영장 ', '캠핑장 ', '액티비티 ', '아이 ', '맑음']",5,83,5,5
289,관광지,순례자의교회,한경,"['휴식/힐링 ', '가을']",0,34,5,4
290,관광지,신화테마파크,서귀포시내,"['테마공원 ', '맑음 ', '아이']",9,156,5,5
291,관광지,아라리오뮤지엄탑동시네마,제주시내,"['실내 ', '미술/박물관 ', '비.눈 ', '사계절']",2,15,5,4
292,관광지,용두암해안도로카페거리,제주시내,"['일몰 ', '밤 ', '커플']",2,91,5,5
293,관광지,이승이오름(이승악),남원,['오름'],0,9,5,5
294,관광지,"저지오름(닥몰오름,새오름)",한경,"['일몰 ', '오름 ', '걷기/등산']",1,15,5,5
295,관광지,제주올레 19코스,조천,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '봄 ', '가을']",5,27,5,4
296,관광지,제주올레 20코스,구좌,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '봄 ', '가을']",5,34,5,5
297,관광지,제주올레 4코스,남원,"['올레 ', '걷기/등산 ', '친구 ', '가을']",0,28,5,5
298,관광지,중문골프장,중문,"['친구 ', '부모 ', '맑음 ', '체험관광 ', '액티비티 ', '커플 ', '골프']",0,2,5,5
299,관광지,진아영 할머니 집터,한림,"['문화유적지 ', '4.3']",4,2,5,5
300,관광지,탐나라공화국(제주남이섬),한림,"['여자 ', '남자 ', '휴식 ', '맑음 ', '가을 ', '']",2,10,5,5
301,관광지,협재굴(한림공원),한림,"['동굴 ', '경관/포토 ', '부모 ', '흐림']",5,166,5,5
302,관광지,화순곶자왈생태탐방숲길,안덕,"['숲길 ', '걷기/등산 ', '친구 ', '커플 ', '흐림 ', '여름']",3,43,5,5
303,관광지,화순리 유채꽃길,안덕,"['걷기/등산 ', '경관/포토 ', '친구 ', '맑음 ', '봄']",0,51,5,5
304,관광지,강정천유원지,서귀포시내,"['계곡 ', '액티비티 ', '맑음 ', '여름']",1,15,4,5
305,관광지,곽지레저 & 서프나우,애월,"['커플 ', '친구 ', '맑음 ', '체험관광 ', '액티비티 ', '여름 ', '해변 ', '청년 ', ' 서핑']",3,11,4,5
306,관광지,구좌해안로,구좌,"['해변 ', '걷기/등산 ', '드라이브 ', '맑음']",1,28,4,5
307,관광지,김녕요트투어,구좌,"['액티비티 ', '커플 ', '여름']",3,108,4,5
308,관광지,도두해안도로,제주시내,"['드라이브 ', '커플 ', '맑음 ', '여름']",0,42,4,5
309,관광지,두산봉(말미오름),성산,"['커플 ', '친구 ', '일출 ', '봄 ', '오름']",2,4,4,5
310,관광지,로봇스퀘어,구좌,"['실내 ', '미술/박물관 ', '아이 ', '비.눈 ', '사계절']",7,54,4,4
311,관광지,마라도등대,마라도,"['등대 ', '경관/포토']",3,18,4,5
312,관광지,마린파크,안덕,"['실내 ', '액티비티 ', '아이 ', '맑음']",7,85,4,5
313,관광지,무릉곶자왈,대정,"['숲길 ', '걷기/등산 ', '흐림 ', '가을']",2,19,4,5
314,관광지,문화예술마을 저지리 농어촌체험마을,한경,"['체험관광 ', '친구 ', '커플 ', '흐림 ', '사계절']",1,5,4,5
315,관광지,빌레못동굴,애월,"['4.3 ', '문화유적지 ', '부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '청년 ', '중/장년 ', '노년']",5,5,4,5
316,관광지,사려니오름,남원,"['오름 ', '걷기/등산 ', '커플 ', '흐림 ', '봄']",1,48,4,5
317,관광지,산지천,제주시내,"['계곡 ', '걷기/등산 ', '아이']",1,32,4,5
318,관광지,생이기정,한경,"['일몰 ', '해변 ', '걷기/등산 ', '맑음 ', '가을']",6,9,4,5
319,관광지,서건도,서귀포시내,"['경관/포토 ', '휴식/힐링']",1,15,4,5
320,관광지,서커스월드공연장,안덕,"['실내 ', '테마공원 ', '부모 ', '아이 ', '흐림']",5,99,4,5
321,관광지,성읍녹차마을,표선,"['부모 ', '커플 ', '친구 ', '아이 ', '경관/포토']",4,108,4,5
322,관광지,송당본향당,구좌,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '문화유적지']",2,6,4,5
323,관광지,쉬리의언덕,중문,"['커플 ', '혼자 ', '친구 ', '부모 ', '맑음 ', '해변 ', '휴식/힐링 ', '경관/포토']",3,97,4,5
324,관광지,싱게물(싱계물)공원,한경,"['커플 ', '혼자 ', '친구 ', '아이 ', '부모 ', '맑음 ', '휴식/힐링 ', '드라이브 ', '걷기']",1,30,4,5
325,관광지,엉알해안,한경,"['해변 ', '경관/포토 ', '커플 ', '맑음 ', '여름']",1,27,4,5
326,관광지,엉알해안산책로,한경,"['일몰 ', '해변 ', '걷기/등산 ', '커플 ', '맑음 ', '가을']",1,44,4,5
327,관광지,원당봉,제주시내,"['일출 ', '오름 ', '걷기/등산']",2,5,4,5
328,관광지,월평포구,서귀포시내,"['포구 ', '해변 ', '문화유적지 ', '맑음']",0,12,4,5
329,관광지,이호테우해수욕장,제주시내,"['경관/포토 ', '휴식/힐링 ', '여름 ', '일몰 ', '해변 ', '해수욕장']",3,79,4,5
330,관광지,장전리 벚꽃축제길,애월,"['걷기/등산 ', '경관/포토 ', '커플 ', '맑음 ', '봄']",4,30,4,5
331,관광지,전망대(종달리),구좌,"['일출 ', '해변 ', '경관/포토 ', '맑음']",1,48,4,5
332,관광지,제주추사관,대정,"['미술/박물관 ', '흐림 ', '겨울']",1,52,4,5
333,관광지,제주하늘을날다(패러글라이딩),제주시내,"['액티비티 ', '친구 ', '맑음']",13,252,4,4
334,관광지,제지기오름,서귀포시내,"['일출 ', '오름 ', '걷기/등산 ', '가을']",1,9,4,4
335,관광지,조함해안도로,조천,"['친구 ', '커플 ', '드라이브 ', '부모 ', '혼자 ', '아이 ', '맑음']",2,59,4,4
336,관광지,큰사슴이오름,표선,"['일출 ', '오름 ', '걷기/등산 ', '봄']",4,10,4,5
337,관광지,한라감귤체험농원,성산,"['체험관광 ', '친구 ', '커플 ', '아이 ', '겨울']",0,88,4,5
338,관광지,형제해안도로,대정,"['해변 ', '드라이브 ', '맑음 ', '가을']",4,36,4,5
339,관광지,5.16도로숲터널,조천,"['드라이브 ', '맑음']",3,155,3,5
340,관광지,거슨새미오름,구좌,"['혼자 ', '커플 ', '친구 ', '오름 ', '가을 ', '맑음']",0,4,3,5
341,관광지,걸매생태공원,서귀포시내,"['폭포 ', '계곡 ', '휴식/힐링 ', '맑음 ', '가을']",0,33,3,5
342,관광지,검멀레동굴,우도,"['경관/포토 ', '친구 ', '커플 ', '부모 ', '아이 ', '맑음 ', '동굴']",4,52,3,4
343,관광지,공천포구,남원,"['커플 ', '친구 ', '경관/포토 ', '해변 ', '부모 ', '혼자 ', '아이 ', '맑음']",0,10,3,5
344,관광지,그제바람 윈드서핑패들보드,제주시내,['체험관광'],3,4,3,5
345,관광지,김만덕객주,제주시내,"['부모 ', '커플 ', '친구 ', '혼자 ', '흐림 ', '맑음 ', '문화유적지']",3,49,3,5
346,관광지,꽃썸,안덕,"['해변 ', '카페 ', '포토스팟 ', '휴식 ', '부모 ', '친구 ', '커플 ', '혼자 ', '안개/흐림 ', '맑음 ', '봄 ', '여름']",0,36,3,4
347,관광지,낙타트래킹,표선,"['액티비티 ', '친구 ', '커플']",0,57,3,5
348,관광지,높은오름,구좌,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '오름']",1,4,3,5
349,관광지,다랑쉬굴,구좌,"['4.3 ', '문화유적지']",2,7,3,5
350,관광지,단산(바굼지오름),안덕,"['부모 ', '커플 ', '혼자 ', '친구 ', '경관/포토 ', '오름']",0,13,3,5
351,관광지,답다니탑망대,우도,"['등대 ', '경관/포토 ', '맑음']",3,18,3,5
352,관광지,대한민국최남단기념비/ 마라도 기념비,마라도,"['경관/포토 ', '부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '마라도']",1,22,3,5
353,관광지,돔베낭골,서귀포시내,"['해변 ', '휴식/힐링 ', '맑음 ', '여름']",2,18,3,5
354,관광지,동거문이오름,구좌,"['오름 ', '걷기/등산']",0,4,3,5
355,관광지,동검은이오름(거미오름),구좌,"['일출 ', '오름 ', '걷기/등산']",2,1,3,5
356,관광지,라온승마클럽,한림,"['승마 ', '액티비티 ', '커플']",0,16,3,4
357,관광지,명월성지,한림,['문화유적지'],0,10,3,5
358,관광지,민오름(봉개동),제주시내,"['오름 ', '걷기/등산']",1,4,3,5
359,관광지,보목포구,서귀포시내,"['맑음 ', '해변 ', '친구 ', '부모 ', '커플 ', '혼자 ', '아이']",0,5,3,5
360,관광지,북오름,안덕,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '오름']",0,2,3,4
361,관광지,붉은오름(표선면),표선,"['부모 ', '커플 ', '혼자 ', '친구 ', '맑음 ', '오름 ', '사계절']",3,13,3,5
362,관광지,산지등대,제주시내,"['등대 ', '일몰 ', '경관/포토 ', '친구 ', '맑음 ', '가을']",1,21,3,4
363,관광지,서귀다원,서귀포시내,"['커플 ', '친구 ', '맑음 ', '경관/포토 ', '휴식/힐링 ', '봄 ', '여름']",0,15,3,5
364,관광지,성읍랜드,표선,"['커플 ', '친구 ', '아이 ', '맑음 ', '액티비티']",2,93,3,5
365,관광지,세계조가비박물관,서귀포시내,"['실내 ', '미술/박물관 ', '아이 ', '비.눈 ', '사계절 ', '우수관광사업체']",5,25,3,4
366,관광지,송당승마장,구좌,"['승마 ', '액티비티 ', '커플 ', '친구']",0,18,3,3
367,관광지,송악산 진지동굴,대정,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '문화유적지 ', '동굴']",0,38,3,5
368,관광지,애월 한담 카약,애월,"['해수욕장 ', '액티비티 ', '커플 ', '맑음 ', '여름']",3,86,3,5
369,관광지,액티브파크,한림,"['체험관광 ', '사계절 ', '아이']",5,16,3,5
370,관광지,어리목계곡,제주시내,"['계곡 ', '액티비티 ', '아이 ', '흐림 ', '여름']",1,50,3,5
371,관광지,어승생승마장 Horseland Jeju,제주시내,"['승마 ', '액티비티 ', '친구 ', '커플']",7,48,3,4
372,관광지,엉덩물계곡,중문,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '봄 ', '올레 ', '계곡']",1,66,3,5
373,관광지,용담레포츠공원,제주시내,"['해변 ', '액티비티 ', '친구 ', '맑음 ', '여름']",0,2,3,5
374,관광지,우도봉 풍경,우도,"['일출 ', '오름 ', '경관/포토 ', '맑음']",4,27,3,5
375,관광지,월정리해안도로,구좌,"['해변 ', '드라이브 ', '커플 ', '맑음 ', '여름']",2,50,3,5
376,관광지,자구네포구,한경,"['부모 ', '커플 ', '혼자 ', '아이 ', '친구 ', '맑음 ', '휴식/힐링 ', '경관/포토 ', '문화유적지 ', '포구']",1,19,3,5
377,관광지,제주 삼양동 유적,제주시내,"['아이 ', '문화유적지 ', '체험관광 ', '전시와 행사']",3,2,3,5
378,관광지,제주돌마을공원,한림,"['부모 ', '커플 ', '혼자 ', '테마공원']",2,35,3,5
379,관광지,제주세계자연유산센터,조천,"['흐림 ', '가을']",0,45,3,5
380,관광지,제주실탄사격장,서귀포시내,"['실내 ', '액티비티 ', '친구 ', '커플 ', '비.눈 ', '겨울']",6,102,3,5
381,관광지,제주올레 3코스,표선,"['올레 ', '중/장년 ', '청년 ', '부모 ', '커플 ', '혼자 ', '친구 ', '맑음 ', '비.눈 ', '경관/포토 ', '휴식/힐링']",2,13,3,5
382,관광지,청초밭영농조합법인,표선,"['청초밭 ', ' 녹차밭 ', ' 삼나무길 ', ' 동백나무']",1,18,3,5
383,관광지,큰넓궤,안덕,"['4.3 ', '문화유적지']",1,3,3,5
384,관광지,탑동해변공연장,제주시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '여름 ', '해변']",2,12,3,5
385,관광지,포레스트 판타지아,안덕,"['테마공원 ', '맑음']",7,124,3,5
386,관광지,하도리 철새도래지,구좌,"['해변 ', '경관/포토 ', '맑음']",0,8,3,5
387,관광지,협재포구,한림,"['친구 ', '커플 ', '맑음 ', '해변 ', '포구']",0,13,3,5
388,관광지,황우지해안 열두굴,서귀포시내,"['문화유적지 ', '해변 ', '커플 ', '친구 ', '맑음']",1,48,3,5
389,관광지,거문오름승마체험장,조천,"['부모 ', '커플 ', '친구 ', '아이 ', '맑음 ', '액티비티']",0,18,2,4
390,관광지,고산일과해안도로,대정,"['일몰 ', '해변 ', '드라이브 ', '커플 ', '맑음']",4,21,2,4
391,관광지,곽지해수욕장야영장,애월,"['야영장 ', '캠핑장 ', '해수욕장 ', '액티비티 ', '아이 ', '맑음']",0,14,2,5
392,관광지,그린크루즈(산방산유람선),안덕,"['경관/포토 ', '부모 ', '맑음 ', '봄']",0,73,2,5
393,관광지,낙선동 4.3,조천,"['문화유적지 ', '4.3']",1,3,2,5
394,관광지,노을해안로,대정,"['일몰 ', '해변 ', '걷기/등산 ', '혼자 ', '가을']",1,16,2,5
395,관광지,다이나믹메이즈,표선,"['실내 ', '테마공원 ', '아이 ', '비.눈 ', '겨울 ', '우수관광사업체']",2,65,2,5
396,관광지,당오름,구좌,"['커플 ', '친구 ', '혼자 ', '맑음 ', '오름']",2,4,2,5
397,관광지,당오름(한경면),한경,"['오름 ', '걷기/등산 ', '맑음 ', '가을']",0,7,2,4
398,관광지,"대수산봉(큰물뫼,물미오름)",성산,"['부모 ', '아이 ', '친구 ', '커플 ', '혼자 ', '맑음 ', '오름']",1,4,2,4
399,관광지,대정해변(하모해변),대정,"['커플 ', '친구 ', '아이 ', '맑음 ', '해변']",1,24,2,5
400,관광지,대포포구,서귀포시내,"['포구 ', '해변 ', '문화유적지']",0,0,2,0
401,관광지,동산농원 딸기체험장,한경,"['친구 ', '아이 ', '커플 ', '실내 ', '체험관광']",0,16,2,5
402,관광지,둔지봉,구좌,"['오름 ', '걷기/등산']",1,0,2,5
403,관광지,라온골프클럽,한경,"['커플 ', '친구 ', '액티비티 ', '골프']",2,0,2,5
404,관광지,마라도관광쉼터,마라도,['부모'],1,6,2,4
405,관광지,모구리오름,성산,"['오름 ', '걷기/등산']",2,1,2,5
406,관광지,모지오름,표선,"['혼자 ', '친구 ', '맑음 ', '경관/포토 ', '휴식/힐링 ', '액티비티 ', '오름 ', '사계절']",1,0,2,5
407,관광지,"미악산 (턥오름, 쌀오름, 솔오름)",서귀포시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '오름']",0,2,2,5
408,관광지,민오름(조천읍),조천,"['부모 ', '커플 ', '혼자 ', '경관/포토 ', '휴식/힐링 ', '액티비티 ', '오름 ', '청년 ', '중/장년 ', '휴식/치유']",0,3,2,4
409,관광지,방림원,한경,"['휴식/힐링 ', '우수관광사업체']",1,22,2,4
410,관광지,번개레이싱,안덕,"['부모 ', '아이 ', '친구 ', '커플 ', '혼자 ', '액티비티 ', '증강현실']",3,17,2,5
411,관광지,법화사지,서귀포시내,"['부모 ', '커플 ', '혼자 ', '아이 ', '경관/포토 ', '휴식/힐링 ', '문화유적지 ', '중/장년 ', '휴식/치유']",0,7,2,5
412,관광지,북촌국민학교,조천,['문화유적지'],2,0,2,5
413,관광지,비양도등대,비양도,"['등대 ', '경관/포토 ', '맑음 ', '봄']",1,5,2,5
414,축제/행사,"빛의 벙커 '모네, 르누아르... 샤갈' 전",성산,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '사계절 ', '미술 ', '아트 ', '미디어아트']",10,234,2,5
415,관광지,산천단,제주시내,"['휴식/힐링 ', '문화유적지 ', '사계절']",0,13,2,5
416,관광지,삼화포구,제주시내,"['포구 ', '해변 ', '문화유적지']",0,4,2,5
417,관광지,서광승마장,안덕,"['승마 ', '액티비티 ', '친구 ', '커플']",0,21,2,5
418,관광지,서귀포 펍크롤,서귀포시내,"['친구 ', '혼자 ', '커플 ', '체험관광 ', '사계절 ', '청년 ', ' 펍 ', ' 펍크롤']",2,6,2,5
419,관광지,석부작박물관,서귀포시내,"['테마공원 ', '비.눈 ', '흐림 ', '사계절 ', '우수관광사업체']",0,11,2,5
420,관광지,성산포항,성산,"['해변 ', '맑음']",0,23,2,5
421,관광지,쇠와꽃 승마장,성산,"['커플 ', '친구 ', '아이 ', '맑음 ', '액티비티 ', '승마']",1,34,2,5
422,관광지,숫모르편백나무숲길,제주시내,"['숲길 ', '걷기/등산 ', '흐림 ', '봄']",2,43,2,5
423,관광지,쉼터마을 유수암리 농어촌체험마을,애월,"['체험관광 ', '아이 ', '흐림 ', '사계절']",0,7,2,4
424,관광지,아이스뮤지엄,제주시내,"['실내 ', '테마공원 ', '아이 ', '비.눈 ', '사계절']",7,118,2,5
425,관광지,아프리카박물관,중문,"['실내 ', '미술/박물관 ', '아이 ', '비.눈 ', '겨울 ', '우수관광사업체']",1,51,2,5
426,축제/행사,"알리사, 리턴 투 원더랜드",애월,"['부모 ', '아이 ', '커플 ', '친구 ', '경관/포토 ', '휴식/힐링 ', '체험관광 ', '미술/박물관 ', '사계절']",3,22,2,5
427,관광지,알진오름(안친오름),구좌,"['커플 ', '친구 ', '맑음 ', '부모 ', '혼자 ', '아이 ', '오름']",1,5,2,5
428,관광지,약천사 템플스테이,서귀포시내,"['템플스테이 ', '휴식/힐링 ', '커플 ', '흐림 ', '사계절']",2,21,2,5
429,관광지,올레여행자센터,서귀포시내,"['커플 ', '혼자 ', '친구 ', '올레']",2,1,2,3
430,관광지,절물오름(큰대나),제주시내,"['오름 ', '걷기/등산 ', '친구 ', '커플 ', '봄']",0,5,2,5
431,숙박,제주 메이 더 호텔 카라반빌리지,구좌,['호텔'],0,5,2,5
432,관광지,제주빅볼랜드,애월,"['액티비티 ', '아이 ', '맑음 ', '가을']",3,142,2,5
433,관광지,제주올레 1-1코스,우도,"['커플 ', '혼자 ', '친구 ', '맑음 ', '봄 ', '가을 ', '올레']",6,46,2,5
434,관광지,제주올레 11코스,대정,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '봄 ', '가을']",1,18,2,5
435,관광지,제주올레 14-1코스,안덕,"['올레 ', '걷기 ', '친구 ', '혼자 ', '봄']",0,15,2,3
436,관광지,제주올레 16코스,애월,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '가을']",0,51,2,5
437,관광지,제주올레 21코스,구좌,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '봄 ', '가을']",4,17,2,5
438,관광지,제주올레 2코스,성산,"['올레 ', '걷기/등산 ', '친구 ', '봄 ', '가을']",3,20,2,3
439,관광지,제주월드21,제주시내,"['부모 ', '친구 ', '아이 ', '커플 ', '액티비티 ', '테마공원']",3,38,2,3
440,관광지,초콜릿랜드,중문,"['실내 ', '테마공원 ', '아이 ', '비.눈 ', '겨울 ', '사계절']",2,84,2,4
441,관광지,추사 유배길 - 3코스 사색의 길,대정,"['걷기/등산 ', '봄 ', '가을']",4,18,2,5
442,관광지,추사적거지,대정,"['친구 ', '아이 ', '문화유적지']",1,29,2,5
443,관광지,클럽나인브릿지,안덕,"['골프 ', '액티비티']",0,2,2,5
